date,trade_return,direction,regime,exit_reason,entry_price,exit_price,quantity,bars_held,equity,drawdown
2023-01-13 15:22:00+00:00,28.2,short,is,,11497.0,11495.5,1,8,135180.0,-1.2022656678238626
2023-01-13 15:40:00+00:00,-86.8,short,is,,11503.5,11507.75,1,12,135095.0,-1.2643888178329983
2023-01-13 15:51:00+00:00,-106.8,long,is,,11532.75,11527.5,1,8,134990.0,-1.3411291796089897
2023-01-13 16:21:00+00:00,663.2,short,is,,11517.75,11484.5,1,58,135655.0,-0.8551068883610451
2023-01-13 16:51:00+00:00,223.2,short,is,,11486.75,11475.5,1,46,135880.0,-0.6906632559839211
2023-01-13 17:45:00+00:00,-166.8,short,is,,11509.0,11517.25,1,14,135715.0,-0.8112552530604787
2023-01-13 18:25:00+00:00,-16.8,short,is,,11517.0,11517.75,1,18,135700.0,-0.8222181618856202
2023-01-13 18:59:00+00:00,653.2,long,is,,11526.0,11558.75,1,61,136355.0,-0.3435044765211036
2023-01-13 19:36:00+00:00,118.2,long,is,,11560.75,11566.75,1,20,136475.0,-0.2558012059199708
2023-01-13 20:44:00+00:00,-6.8,long,is,,11606.0,11605.75,1,14,136470.0,-0.2594555088616846
2023-01-16 14:30:00+00:00,-226.8,long,is,,11602.25,11591.0,1,1988,136245.0,-0.42389914123880873
2023-01-16 15:06:00+00:00,3.2,long,is,,11596.5,11596.75,1,61,136250.0,-0.42024483829709486
2023-01-17 14:30:00+00:00,-416.8,short,is,,11578.25,11599.0,1,1892,135835.0,-0.7235519824593459
2023-01-17 14:43:00+00:00,-21.8,short,is,,11581.0,11582.0,1,10,135815.0,-0.7381691942262013
2023-01-17 15:15:00+00:00,1348.2,long,is,,11597.75,11665.25,1,56,137165.0,0.0
2023-01-17 15:28:00+00:00,-101.8,long,is,,11675.75,11670.75,1,14,137065.0,-0.07290489556373711
2023-01-17 15:53:00+00:00,248.2,long,is,,11603.5,11616.0,1,12,137315.0,0.0
2023-01-17 16:17:00+00:00,343.2,short,is,,11585.75,11568.5,1,20,137660.0,0.0
2023-01-17 17:02:00+00:00,623.2,long,is,,11592.75,11624.0,1,61,138285.0,0.0
2023-01-17 18:02:00+00:00,598.2,long,is,,11598.75,11628.75,1,61,138885.0,0.0
2023-01-17 18:24:00+00:00,-76.8,long,is,,11630.5,11626.75,1,12,138810.0,-0.054001512042337184
2023-01-17 19:10:00+00:00,58.2,long,is,,11640.25,11643.25,1,61,138870.0,-0.010800302408467438
2023-01-17 19:56:00+00:00,263.2,long,is,,11620.0,11633.25,1,61,139135.0,0.0
